"Sex","round_label","age","incidence","lb","ub"
"Female",10,15,0.0110835230306262,0.00570724518408668,0.0199231754109946
"Female",10,16,0.0119198761193739,0.00714243846968022,0.0191844524578331
"Female",10,17,0.012884227114933,0.00867866847717997,0.018666989913712
"Female",10,18,0.0138569778430026,0.0101448879103832,0.0185963777460963
"Female",10,19,0.0148093952392514,0.0115114331111324,0.0189437660971218
"Female",10,20,0.015597246077085,0.0125144924328842,0.019338620999146
"Female",10,21,0.0161207230937778,0.0130999490234688,0.0197380202092794
"Female",10,22,0.0164339098958665,0.0133935751615261,0.0200684722272839
"Female",10,23,0.0164880887512037,0.0134488449775318,0.0201684709488991
"Female",10,24,0.0164225234562767,0.0133837282414404,0.0199890256487976
"Female",10,25,0.0161534054738035,0.0132665305027338,0.0197472149612575
"Female",10,26,0.0158463964605696,0.0129948531054533,0.0193518018858993
"Female",10,27,0.0154539962019499,0.0126547688642709,0.0189227386516573
"Female",10,28,0.0150502483365806,0.0122840496303244,0.0185354622628698
"Female",10,29,0.0147163922180244,0.0119076040452818,0.018222294526435
"Female",10,30,0.0144249104462711,0.0115076773114171,0.0181300807249397
"Female",10,31,0.014190067732521,0.0111867272000969,0.0180282313997988
"Female",10,32,0.0140100211628365,0.0109292487569862,0.0179805823756832
"Female",10,33,0.0137716230413987,0.0106030360616549,0.0178470341765345
"Female",10,34,0.0134555958234549,0.0102463832184024,0.0176070825551719
"Female",10,35,0.0130294080161518,0.00979242690141663,0.0171271839469771
"Female",10,36,0.0124153839008628,0.00927453535489072,0.0165575415994385
"Female",10,37,0.0117040201907787,0.0086065559177486,0.0159464465238066
"Female",10,38,0.0108935551366623,0.00791435385789955,0.0150931489683081
"Female",10,39,0.0100670155053631,0.00719739173894503,0.0141453652183408
"Female",10,40,0.00929465541759919,0.00651236329050039,0.0132262382837003
"Female",10,41,0.0085833592790114,0.00593224627084804,0.0123629054199428
"Female",10,42,0.00796128705914927,0.00548130991438701,0.0116293506588529
"Female",10,43,0.00743301009332233,0.00500746720622685,0.0109466999882033
"Female",10,44,0.00696000811929203,0.00451916137396268,0.0105496791834867
"Female",10,45,0.00651527327802248,0.00403140157077988,0.0103126890165366
"Female",10,46,0.0061346123291992,0.00349397252163959,0.0103089291602593
"Female",10,47,0.00573268840728515,0.00297170606318799,0.0106420390329308
"Female",10,48,0.00535781847988425,0.0024171445194766,0.0110811208200974
"Female",10,49,0.0050001828679813,0.00197507444292621,0.0119240595534197
"Female",11,15,0.00996658132445108,0.00533397107057848,0.0176447347594039
"Female",11,16,0.0108938552254186,0.00672915621161864,0.017181772598307
"Female",11,17,0.0119966979181961,0.00822592624034202,0.0171078432089362
"Female",11,18,0.0130797215774794,0.00967825963822796,0.0174740525508284
"Female",11,19,0.0141593860714315,0.0109803986877627,0.0180447719993605
"Female",11,20,0.0150631852926625,0.0120200504215991,0.0187664054651981
"Female",11,21,0.0157386895500695,0.0127120784683,0.0194157130335851
"Female",11,22,0.0161601000237429,0.0131166122114655,0.019802043546874
"Female",11,23,0.0163292268078842,0.013314320322745,0.0200049291038451
"Female",11,24,0.0162533820239283,0.013303272308482,0.0198097679653883
"Female",11,25,0.016026734261856,0.0131668026490498,0.0194991574081548
"Female",11,26,0.0156853683145957,0.012946021937872,0.019024136688178
"Female",11,27,0.0152615130158027,0.0125750086249743,0.0184952142649173
"Female",11,28,0.0148286604706287,0.0121639867051424,0.0180349661893206
"Female",11,29,0.0144188885664945,0.0117681800953485,0.0176485120519001
"Female",11,30,0.014113091032065,0.0113864248950316,0.0174710499569539
"Female",11,31,0.0138542052439805,0.0110965834110679,0.0173441826065434
"Female",11,32,0.0136737354682934,0.0107990788681158,0.0172668021232131
"Female",11,33,0.0134770834700188,0.0105559113584057,0.0171657262365983
"Female",11,34,0.0132586202782194,0.0103105232975956,0.0169653983530288
"Female",11,35,0.0129270029081235,0.00994957684117841,0.0167781496974571
"Female",11,36,0.0124797524322149,0.00948198037033584,0.0164012308149471
"Female",11,37,0.0118880023404211,0.00890415309222909,0.0158975842823255
"Female",11,38,0.0112612125571759,0.0082713764252072,0.0152523416212851
"Female",11,39,0.0106122505358961,0.00764474532208236,0.0146760878278699
"Female",11,40,0.00998469101958167,0.00708617290450367,0.0140536294786749
"Female",11,41,0.00942070079945569,0.00661093995151129,0.0133578677681153
"Female",11,42,0.00896086813857165,0.00626501566634897,0.0128259452650611
"Female",11,43,0.00857731821499206,0.00594830002683944,0.0123144049840366
"Female",11,44,0.00822938947131515,0.00562757648496686,0.012069987292837
"Female",11,45,0.00793396752160815,0.00524341187359441,0.0119467438198501
"Female",11,46,0.00765787054434189,0.00479489086195468,0.0121220984289801
"Female",11,47,0.00738131782478386,0.00425403262847776,0.0126640565717908
"Female",11,48,0.00711689894923618,0.0036836139771565,0.0136068490046672
"Female",11,49,0.00687307762477609,0.00308830598467075,0.0148112475404152
"Female",12,15,0.00877937842206949,0.00466904941953252,0.0159614430445508
"Female",12,16,0.00983669283165166,0.00595072667460052,0.0159360906496847
"Female",12,17,0.0110837784758215,0.0074325487349615,0.0161665085545858
"Female",12,18,0.0124006717463929,0.0089609055773511,0.0169826041558641
"Female",12,19,0.0136691796066753,0.0103671865578678,0.0178883578465712
"Female",12,20,0.0148166124953729,0.0115767252963016,0.0189366194261185
"Female",12,21,0.0157428147143603,0.0124343861672256,0.0198437590094674
"Female",12,22,0.016301686737947,0.012902366214587,0.0205026812645643
"Female",12,23,0.0165680897901204,0.0131508915663726,0.0206906144957094
"Female",12,24,0.0164599832604118,0.0131648647806045,0.0203973830631103
"Female",12,25,0.0161438235215832,0.0130081609082733,0.0198458150336354
"Female",12,26,0.0156139612193531,0.0126897625545268,0.0190948507634763
"Female",12,27,0.0149382348058577,0.0121933344920499,0.0182361578256465
"Female",12,28,0.0142736792329267,0.0115536521024182,0.0174381769438609
"Female",12,29,0.013641690514636,0.011002625918913,0.016885658159657
"Female",12,30,0.0131151447784427,0.010442192670207,0.0164163193177749
"Female",12,31,0.0127121417023275,0.0100284393161479,0.0161279108325916
"Female",12,32,0.0123899646240486,0.00967781386543831,0.0158741964560777
