"Sex","round_label","age","incidence","lb","ub"
"Female",12,36,0.0111402033117057,0.00838431662330381,0.0149269831369101
"Female",12,37,0.0107846717279177,0.00798460755311363,0.0146668188548669
"Female",12,38,0.0104169408843929,0.00751306940984843,0.0144510534127627
"Female",12,39,0.0100074607575754,0.007072156566443,0.014205012390523
"Female",12,40,0.00964841728528796,0.0066726578903379,0.0139085656285802
"Female",12,41,0.00936817081296098,0.00636618274301943,0.0137273609731384
"Female",12,42,0.00920302839330201,0.00618829753397559,0.0135433775105705
"Female",12,43,0.00912434402337797,0.00615952924782897,0.0134859088900908
"Female",12,44,0.00915029051252639,0.00613899016987483,0.0136747041366725
"Female",12,45,0.00922751815315866,0.00602719562078023,0.0142143777399291
"Female",12,46,0.00933541267697669,0.00582406839703063,0.0149457416784246
"Female",12,47,0.00944280939977983,0.00544335687596158,0.0162338496074852
"Female",12,48,0.00955000535390227,0.00499213691206398,0.0183070177867491
"Female",12,49,0.00965451030677506,0.00441324404253787,0.0210493789429156
"Female",13,15,0.00754724223386923,0.00417043499090659,0.0131011417975305
"Female",13,16,0.00871960209757975,0.0055131961636606,0.0135248987995797
"Female",13,17,0.0101039474606888,0.00702125699488412,0.0143511380421472
"Female",13,18,0.0115800948621974,0.008615236665062,0.0154910886835008
"Female",13,19,0.0130677280914201,0.0101759360873556,0.0168610459290123
"Female",13,20,0.0144828579662393,0.0115850008222829,0.0181830968747927
"Female",13,21,0.0156137545718965,0.0126527610750899,0.0193142107728033
"Female",13,22,0.0164056140348925,0.0133747381325793,0.0202172366823354
"Female",13,23,0.0167847634583213,0.0137140557118655,0.0206727259050725
"Female",13,24,0.0167516769841018,0.0137609866313195,0.0205156211423099
"Female",13,25,0.0163143498612954,0.0135045750684084,0.0199384539037116
"Female",13,26,0.0155598456172042,0.0129064491395372,0.0189643193187845
"Female",13,27,0.0146132626405163,0.0121013884553959,0.0178058720015781
"Female",13,28,0.0135798953472154,0.0112187096437581,0.016629332105242
"Female",13,29,0.0125707104473569,0.0103064299200664,0.0154686366362077
"Female",13,30,0.0116561909212186,0.00938917781512686,0.0145699547603418
"Female",13,31,0.0109037418473287,0.00870686074177013,0.0138135608364741
"Female",13,32,0.0103196398730827,0.00816550897005692,0.0131601501719148
"Female",13,33,0.00986782363542326,0.00777946476848347,0.0126364503758062
"Female",13,34,0.00953460173305983,0.00750107529562701,0.0122422870247523
"Female",13,35,0.00923689049479602,0.00718968991753294,0.0120260495344547
"Female",13,36,0.00897054966016275,0.00689284584122216,0.0118291676393471
"Female",13,37,0.00868938773711809,0.00657325889197745,0.011656937138852
"Female",13,38,0.00844067418243778,0.00624567032753762,0.0115228831020709
"Female",13,39,0.00821444959288217,0.00595268880986834,0.011366775071115
"Female",13,40,0.00806450213717803,0.00573217605804879,0.0113606893054382
"Female",13,41,0.00804101332927934,0.00562061222444307,0.0115007072835074
"Female",13,42,0.00814416655147984,0.00567975457381833,0.0117417343181112
"Female",13,43,0.00838837470298913,0.00584137314600775,0.0120912920232002
"Female",13,44,0.00876348816328707,0.00605425434089764,0.0127723356049434
"Female",13,45,0.00923607650049941,0.00624707886580921,0.0138078887084106
"Female",13,46,0.00983702397622082,0.00636777036118814,0.0152079839428972
"Female",13,47,0.0104483280075176,0.00634112830625239,0.017383392741736
"Female",13,48,0.0111931558013751,0.00613405973810155,0.0203947201984755
"Female",13,49,0.0119137052661277,0.00584688196025703,0.0246178590506721
"Female",14,15,0.00626275126156029,0.00344830058806547,0.0106817616532686
"Female",14,16,0.0074527272827414,0.00467781076350381,0.0114892875735725
"Female",14,17,0.00885745936407656,0.00618894140157415,0.0125249319555035
"Female",14,18,0.0104621975339391,0.00778056102307016,0.0139825572649262
"Female",14,19,0.0121373903987659,0.00942481238476182,0.0156099500128658
"Female",14,20,0.0137355838671175,0.0109094050032702,0.0171861632280986
"Female",14,21,0.0150974039074156,0.0121744165426596,0.0186149672668673
"Female",14,22,0.0160538604079196,0.0130852530373256,0.019666981153552
"Female",14,23,0.0165377641059711,0.0134393351832787,0.0201083290147351
"Female",14,24,0.016457288766668,0.0134670654239799,0.0199828326071439
"Female",14,25,0.0158850658265321,0.0130148836771512,0.0192172029243654
"Female",14,26,0.0149559110137782,0.0122877220679248,0.0180569969341716
"Female",14,27,0.0137665959572977,0.0113123889580442,0.0166119880870409
"Female",14,28,0.0125014013804553,0.010215759046704,0.0150997204792971
"Female",14,29,0.0112827051573978,0.00914924330344626,0.0137216447044417
"Female",14,30,0.0102112020557603,0.00815498618392757,0.0125825367313899
"Female",14,31,0.00929697231528451,0.00731857494068522,0.011585750497854
"Female",14,32,0.00857285160371279,0.00670829987421292,0.010794093162232
"Female",14,33,0.00802328340876941,0.00626216822982811,0.0101551783465226
"Female",14,34,0.00759866058546622,0.00591052057899538,0.00965847226695556
"Female",14,35,0.00726459678929489,0.00559527601241132,0.00935365116225927
"Female",14,36,0.00696775793788378,0.00530919714253812,0.00908009835690443
"Female",14,37,0.00670548255627137,0.00506078760499691,0.00888034747019641
"Female",14,38,0.00649446118065912,0.00480528007786631,0.0087079438775494
"Female",14,39,0.00633833482967113,0.00461598392750908,0.00860839723958761
"Female",14,40,0.00628810889838278,0.00451703694009829,0.00861616359659859
"Female",14,41,0.00633255559534282,0.00449852395487158,0.0088074238534421
"Female",14,42,0.00654732705366255,0.00462452103622573,0.00916818762185034
"Female",14,43,0.00692517424319799,0.00484957663649069,0.00975242776833665
"Female",14,44,0.00743825686138404,0.00515609437648829,0.010664391798837
"Female",14,45,0.00810946140327791,0.00548171868727688,0.0119531491899601
"Female",14,46,0.00892543337916021,0.00575461246183696,0.0139303492967995
"Female",14,47,0.00988105975036246,0.00592615257855237,0.016402213407624
"Female",14,48,0.0109600626315091,0.00592800880770575,0.0202527759373313
"Female",14,49,0.0121842656267285,0.00581997375548207,0.0254306576342056
"Female",15,15,0.00488907972750613,0.00252703872947618,0.00895365810123941
"Female",15,16,0.00596914538692382,0.00354563734805214,0.00975172253212113
"Female",15,17,0.00725446910497211,0.00486035385180529,0.0107774978362884
"Female",15,18,0.00877874734676963,0.00634410257709129,0.0122119818980047
"Female",15,19,0.0104118054559103,0.00790845722501114,0.0137474690787405
"Female",15,20,0.0120192573306694,0.00941568987817537,0.0154450492590558
"Female",15,21,0.0134236229531859,0.0106532386318448,0.0168891308899364
"Female",15,22,0.0145137897486907,0.0115524428470703,0.0181729926245841
"Female",15,23,0.0150941211064508,0.0120628472949664,0.0188517229027044
"Female",15,24,0.0151599709797962,0.0122025721073408,0.0188003108740674
"Female",15,25,0.0146839057451265,0.0118737070149718,0.0181725889321992
"Female",15,26,0.0138153119479342,0.0112130856127066,0.0169898541489998
"Female",15,27,0.0126961766624166,0.0102952332216985,0.0155790449656806
"Female",15,28,0.0114918820257718,0.0092777418558501,0.0141209062087892
"Female",15,29,0.0102941329545849,0.00818219418133544,0.0127667068247351
"Female",15,30,0.00923763717217102,0.00724007749859219,0.0116566408794355
"Female",15,31,0.00832494627707871,0.00638682534332954,0.0106564247670682
"Female",15,32,0.00761083522304595,0.00580956145597887,0.00978780420891247
"Female",15,33,0.00703652063649511,0.00537695121703681,0.00912328126947943
"Female",15,34,0.00658940317449886,0.00501633892745365,0.00858198099178351
"Female",15,35,0.00623771283682947,0.00472261901989506,0.00817669068297847
"Female",15,36,0.00593558999445639,0.00444600157810321,0.00786560594537013
"Female",15,37,0.00565488704418996,0.0041679584459274,0.00763696471717174
"Female",15,38,0.0054332032850776,0.00390547011551043,0.00741780670277236
"Female",15,39,0.00525817595394732,0.00371947704364782,0.0073217191998755
"Female",15,40,0.00518144267326807,0.0036110488420967,0.00732614672024377
"Female",15,41,0.00522678857325217,0.00359476219121809,0.00747569005298792
"Female",15,42,0.00537236059280712,0.00368725818705496,0.00776528480050953
"Female",15,43,0.00568053727801018,0.0038660381749615,0.00827201877480225
"Female",15,44,0.00612549914207759,0.00410377460529286,0.00907459349174295
"Female",15,45,0.00668846418729795,0.0043396299914006,0.0103015452687399
"Female",15,46,0.00741782899121447,0.00452098378339356,0.0120770156267783
"Female",15,47,0.00824322227710819,0.00465176122072097,0.0145234077484122
"Female",15,48,0.00916387611688967,0.0046559314991188,0.0182180684996666
"Female",15,49,0.0102653892539823,0.00460523442395465,0.023262461105269
"Female",16,15,0.00349068873158048,0.00183018553259203,0.00633655307552135
"Female",16,16,0.00431017954721674,0.00259753350816349,0.0069664275795219
"Female",16,17,0.00531135158333131,0.00358188199054205,0.00783116764798602
"Female",16,18,0.0065053190550834,0.00472845921258604,0.0089634530861134
"Female",16,19,0.00782638871040657,0.00598256311725054,0.0102991750067952
"Female",16,20,0.00916935195825114,0.00723200149351255,0.0117414722882525
"Female",16,21,0.0104160081318295,0.00829445192257073,0.0131650506830307
"Female",16,22,0.0114484799199371,0.00916836161145079,0.0143747557280495
"Female",16,23,0.0121651884929244,0.00978010826253948,0.0152474610446761
"Female",16,24,0.012479518577828,0.0100701130904203,0.0155898929552883
"Female",16,25,0.0123841085080477,0.0100386903213197,0.0153741971125379
"Female",16,26,0.0119602148626384,0.00975248404157506,0.0148123768806851
"Female",16,27,0.0112666639997862,0.00920194327824869,0.0138962593457019
"Female",16,28,0.0104493460712043,0.00849539767817315,0.0128825313299181
"Female",16,29,0.0095896923818033,0.00767254811095634,0.0119409826476339
"Female",16,30,0.00879528194301075,0.00694441293940214,0.0110710291372552
"Female",16,31,0.00808382391984191,0.0062723194008396,0.0102784628087335
"Female",16,32,0.00749184466708427,0.00576377244087026,0.00956647509645163
"Female",16,33,0.00699997163738033,0.00543535273188644,0.00895936840796473
"Female",16,34,0.0065868750841632,0.00510514686574567,0.0084483993103988
"Female",16,35,0.00622731983565687,0.00483617032607396,0.00803274208426385
"Female",16,36,0.00589107353241339,0.00453928057979561,0.00769049198412083
"Female",16,37,0.00558530806976531,0.00421726273996973,0.00738933728686263
"Female",16,38,0.00528620683392604,0.00391190859302178,0.00710329175557497
"Female",16,39,0.00503791999027313,0.00366724952602843,0.00688121244873736
"Female",16,40,0.00485822454357231,0.00347271718265102,0.00670772476465276
"Female",16,41,0.0047592094716696,0.00335038340865171,0.00668665419777976
"Female",16,42,0.00478066897680948,0.00334407029504152,0.00676113262088054
"Female",16,43,0.00488164217215308,0.00339809696116992,0.00696270333491637
"Female",16,44,0.00507509289127557,0.00346120204753354,0.0074069827649882
"Female",16,45,0.00535794779306721,0.0035199115518002,0.00815089991061957
"Female",16,46,0.0056975965426099,0.00352105367956051,0.0091389614365756
"Female",16,47,0.00608406514854839,0.00345466457373319,0.0106218499327679
"Female",16,48,0.00648290039477013,0.00329957717359766,0.0127141636483513
"Female",16,49,0.00694527681732795,0.00315018056655146,0.01546188475905
"Female",17,15,0.00230685590139545,0.00111038085963229,0.0045107464715496
"Female",17,16,0.00286767204847889,0.00159620180655975,0.00501015483414341
"Female",17,17,0.00355150490146497,0.0022194045971901,0.00561103311446134
"Female",17,18,0.00435635504796632,0.00295583601479558,0.00637839822775516
"Female",17,19,0.00527197615276356,0.0037819972756911,0.00730365450505554
"Female",17,20,0.00625105796718784,0.00467198408615201,0.00835446287560744
"Female",17,21,0.00721905737220175,0.00553941536261781,0.00940395088231604
"Female",17,22,0.00808648898631484,0.00628860776998978,0.0104118297341115
"Female",17,23,0.0088190229004523,0.00690520985210937,0.0112757766948787
"Female",17,24,0.00934280046350721,0.00738391106692207,0.0118439754982702
"Female",17,25,0.00966610436811611,0.00770602681463506,0.0121562247462227
"Female",17,26,0.00974892302674704,0.00781408283345737,0.0121735421897795
"Female",17,27,0.00962525439382863,0.00773500266984912,0.011950844496611
"Female",17,28,0.00936896020321078,0.00750979685478733,0.0116307978573724
"Female",17,29,0.00899911464523213,0.00717422313323182,0.0112000138459729
"Female",17,30,0.00862275800510099,0.00679793676640738,0.0107880272096336
"Female",17,31,0.00825654760180831,0.00641861990367531,0.0103998459051668
"Female",17,32,0.00790292550599867,0.00613186765565934,0.0100062460962475
"Female",17,33,0.00757548338437233,0.00592325937212372,0.00961985481292293
"Female",17,34,0.0072682654878164,0.0057075372039971,0.00921189754208886
"Female",17,35,0.00693941943353098,0.00542367289982577,0.00883312075405064
"Female",17,36,0.00657046835736168,0.00512749042164415,0.00845114467242465
"Female",17,37,0.00617050048532471,0.00475407130660236,0.00801995171783909
"Female",17,38,0.00574809982053469,0.00435657144940702,0.00757802157856143
"Female",17,39,0.00535323384344918,0.00399859309617054,0.00715305382671393
"Female",17,40,0.00499000108105704,0.00366896671485689,0.00678617133289095
"Female",17,41,0.00470437381603836,0.00337106216371318,0.00649998712400082
"Female",17,42,0.00448763635305453,0.00315940238318944,0.00633368993377116
"Female",17,43,0.00433875843630013,0.00298214002273215,0.00623628931692831
"Female",17,44,0.00424402423829684,0.00281096750685233,0.00631901138255563
"Female",17,45,0.00418371855746765,0.00262270192856026,0.00659311979642008
"Female",17,46,0.0041259470294994,0.00237893124264781,0.00704899255371833
"Female",17,47,0.00410032634606445,0.00213061081866901,0.00765712975691598
"Female",17,48,0.00404887204211904,0.00185322856028933,0.00859220457039944
"Female",17,49,0.00398708949809533,0.00160855075131219,0.00976908924313595
"Female",18,15,0.0014918693893604,0.000517150832254839,0.00412415153589781
"Female",18,16,0.00184342786812074,0.000765233977710449,0.00434562905757366
"Female",18,17,0.00229306745644284,0.00109691758937983,0.00473725736989092
"Female",18,18,0.00280572684222592,0.00151006893242187,0.00510200183977442
"Female",18,19,0.00342077755921044,0.00200317098679236,0.005740672172764
"Female",18,20,0.00409395923632851,0.00257233586142485,0.0063923793243051
"Female",18,21,0.0047864639369151,0.00315234013208666,0.00720551575499829
"Female",18,22,0.00547960508025515,0.00368721051848258,0.00803537761506977
"Female",18,23,0.00616695550156642,0.00421821684140285,0.0089109545057427
"Female",18,24,0.00679815346832665,0.00470005714974725,0.00977046464468837
"Female",18,25,0.00736090200724751,0.00517954237047131,0.0103511132313793
"Female",18,26,0.00782553938007318,0.00557876003280115,0.0108660195675943
"Female",18,27,0.00818426715945737,0.00591242544814869,0.0112428914792463
"Female",18,28,0.00844359387402322,0.00614396853200616,0.011516532383253
"Female",18,29,0.00859998513591714,0.00627467168459939,0.0117398160874053
"Female",18,30,0.00868937373100665,0.00624495454199862,0.0120122797174804
"Female",18,31,0.00875887333858383,0.00624207581590251,0.0121726038126521
"Female",18,32,0.00875726287239679,0.00620565338230808,0.0122860698159791
"Female",18,33,0.00868109115930753,0.00618396367541716,0.0122389961277286
"Female",18,34,0.00852968052666088,0.00608352237556133,0.0120259542481805
"Female",18,35,0.00827150005298402,0.00588048829114954,0.0116298793071774
"Female",18,36,0.00785386264678376,0.00553036699323886,0.0111736047751729
"Female",18,37,0.00734232865158189,0.00506183177107648,0.010565106071081
"Female",18,38,0.00673440145299478,0.00454940883117025,0.00989223554757453
"Female",18,39,0.0060800555663239,0.00402021701007193,0.00917051836749111
"Female",18,40,0.00545971408553209,0.00350909301784783,0.0083935126389889
"Female",18,41,0.00490919597420706,0.0030696898426719,0.00772425103793877
"Female",18,42,0.00440514787425666,0.00265903448533222,0.00710662586583739
"Female",18,43,0.00397104759654195,0.0022903534142265,0.00670186227209699
"Female",18,44,0.00359704930167498,0.00192660657483411,0.00649111262648541
"Female",18,45,0.00325818709218694,0.0015905739152102,0.00645060690148785
"Female",18,46,0.0029662349634189,0.00126903934527745,0.00661508778915603
"Female",18,47,0.00266763366036319,0.000976261440488993,0.00683675602024007
"Female",18,48,0.00242146610659599,0.000737734157172521,0.00717665077489677
"Female",18,49,0.00215091262517232,0.000546500883219788,0.00774619860729374
"Male",10,15,0.00182498112311688,0.000687950330567309,0.00393302356139537
"Male",10,16,0.0025653723347581,0.00125497130839773,0.00458998999863432
"Male",10,17,0.00361948333258175,0.00220133040227913,0.00562938785646444
"Male",10,18,0.00511378402610468,0.0035665895416846,0.00721989171526061
"Male",10,19,0.00702331837443618,0.00524161320274569,0.00940993986091999
"Male",10,20,0.00931138600989492,0.00721097986896249,0.0120886705663066
"Male",10,21,0.0117089389508932,0.00923550927898257,0.0149410833700652
"Male",10,22,0.0139334436747416,0.011102608871283,0.0174643078603761
"Male",10,23,0.0156634524129052,0.0126351000545999,0.0194281105373234
"Male",10,24,0.0168135951597044,0.0137036999849684,0.0205606523174599
"Male",10,25,0.017408918283874,0.0142507742302894,0.0212265854890273
"Male",10,26,0.0176081422152787,0.0143951439075237,0.0214692116921903
"Male",10,27,0.0175226755826878,0.0143334577461061,0.0214069523570639
"Male",10,28,0.0171824945665933,0.0139983368889085,0.0210761287401971
"Male",10,29,0.0166350647400414,0.0134059942149144,0.0205366120019251
"Male",10,30,0.0158535026442169,0.0127023572596901,0.019731314031532
"Male",10,31,0.0149679340642568,0.0119146738862466,0.0187572161488124
"Male",10,32,0.0140848836433146,0.0111727634753138,0.0176945112438756
"Male",10,33,0.0133289175139056,0.0104629302312786,0.0168982747344421
"Male",10,34,0.0128000610250957,0.00990264230448925,0.0164207931624537
"Male",10,35,0.0124475561285779,0.00960727086747336,0.0160455985930117
"Male",10,36,0.0122711457049597,0.00936500675577645,0.0159924802477234
"Male",10,37,0.012119865706559,0.00912429943108719,0.0160925396580734
"Male",10,38,0.0118591265201067,0.00876959213334153,0.0160372873050383
"Male",10,39,0.0113591960066997,0.00823459986414373,0.0156839664381674
"Male",10,40,0.0105742767221948,0.00751863616548017,0.0148994287279976
"Male",10,41,0.00953129254382489,0.00668283672979805,0.0137041024525104
"Male",10,42,0.00839205553947068,0.00574334271716045,0.0122976788789487
"Male",10,43,0.00728413999878993,0.00484050780491621,0.011005498438499
"Male",10,44,0.00630777154165454,0.00391750789625317,0.00994758847703999
"Male",10,45,0.00547475477002033,0.00311380446174296,0.00917966606142747
"Male",10,46,0.00480685918186527,0.00240005440100132,0.0088655948271018
"Male",10,47,0.00423787711288896,0.00181841422381027,0.00876409332082941
"Male",10,48,0.00374484122043528,0.00129612606403839,0.00930465817519695
"Male",10,49,0.00336124455272181,0.000918610802322101,0.0102519456460866
"Male",11,15,0.00165336687465296,0.000630026785013857,0.00347953540194273
"Male",11,16,0.00234567240772027,0.0011640534195657,0.00413322658157444
"Male",11,17,0.00334360533644823,0.00207787633435555,0.00510820232176148
"Male",11,18,0.00474348309562341,0.00335189166985723,0.00659851657916462
"Male",11,19,0.00657726584918933,0.00498557857201011,0.00868251317753919
"Male",11,20,0.00877139909329554,0.00685823479006479,0.0112825894023371
"Male",11,21,0.0111097820844618,0.00883490385677054,0.0140503764168757
"Male",11,22,0.0132794677675228,0.0106698289025927,0.0166222198577932
"Male",11,23,0.0150207466811773,0.0122131975363302,0.0184939291231537
"Male",11,24,0.016216146696241,0.0133561342761382,0.0197430168214084
"Male",11,25,0.0168892963331933,0.0138703770204394,0.0204794750907669
"Male",11,26,0.0171613610652051,0.0140747267226757,0.0208117431852816
"Male",11,27,0.0171134888426853,0.0140374289604597,0.0207745430564776
"Male",11,28,0.0168315080660992,0.0138113212336754,0.0205262889838845
"Male",11,29,0.0163006641185359,0.0132652714917442,0.0199300268321957
"Male",11,30,0.0155468253633247,0.0125699339199175,0.0191638031980116
"Male",11,31,0.0146505490726139,0.0118075702348648,0.0180823225666239
"Male",11,32,0.0137397666246372,0.0110067405143668,0.0171053823854366
"Male",11,33,0.0129456080412737,0.01026086341996,0.0162571033580465
"Male",11,34,0.012329202816537,0.00967085548757048,0.0155847849238063
"Male",11,35,0.0119442926872414,0.00936242274409914,0.0152036448640669
"Male",11,36,0.0117214325745125,0.00915226786761049,0.0149433500422464
"Male",11,37,0.011515020196422,0.00888981014428739,0.0149473662896955
"Male",11,38,0.0112164579791114,0.00853414362786841,0.0147826936888424
"Male",11,39,0.010733922308236,0.00805055984519382,0.0144921457740398
"Male",11,40,0.0100371817347022,0.00737235089260709,0.0138101865860436
"Male",11,41,0.00913069612414266,0.0065824082473641,0.0128600537265287
"Male",11,42,0.00813967232540147,0.00572716174803171,0.0116488282488266
"Male",11,43,0.00716469050559355,0.00488867692654992,0.0104554939371803
"Male",11,44,0.00632017489912938,0.00409909126171775,0.00952389042036275
"Male",11,45,0.0055797806789593,0.00340279807928963,0.00896926500633807
"Male",11,46,0.00498384446719496,0.00276938764785857,0.00857747057893064
"Male",11,47,0.00448732488468783,0.0021808944239169,0.00863867143809816
"Male",11,48,0.00408948916092643,0.00166053296493997,0.00930164850892403
"Male",11,49,0.00371973026762565,0.00122312708833134,0.0104393765149116
"Male",12,15,0.00145320724243471,0.000553692639423638,0.00307992991472506
"Male",12,16,0.00208529690792898,0.00102088725566492,0.00366672822255432
"Male",12,17,0.00298356588444167,0.00182226117796902,0.00455165295101401
"Male",12,18,0.00425964211099547,0.00298925013508051,0.00591705355843106
"Male",12,19,0.0059386698033222,0.00448389704465934,0.00784897072000152
"Male",12,20,0.00797388003078613,0.00621999578681068,0.0102891591025311
"Male",12,21,0.0101638675445889,0.00807717036828088,0.0128584899771658
"Male",12,22,0.0122280747699255,0.00981484267770138,0.0153183319396012
"Male",12,23,0.0139069979610728,0.0112902798866636,0.0172177755708405
"Male",12,24,0.0150964091675709,0.0123445483946445,0.018488018803251
"Male",12,25,0.0157860490039137,0.0129627849108645,0.0192526796324451
"Male",12,26,0.0161316329594286,0.0131990201632237,0.0197398903903293
"Male",12,27,0.0161455015174721,0.0132189642596074,0.019657483939518
"Male",12,28,0.0159282847622806,0.0130575245898428,0.0194410803434655
