"Sex","round_label","age","incidence","lb","ub"
"Female",13,35,0.0100542318279259,0.00735770963727916,0.0130199187887057
"Female",13,36,0.00952295294352226,0.00700766386738918,0.012616965286543
"Female",13,37,0.00910133503353959,0.00660007975734041,0.0129636983085054
"Female",13,38,0.00856304145214069,0.00615043907931742,0.0128641006530117
"Female",13,39,0.00813300123737754,0.00596854326798853,0.0127693013528266
"Female",13,40,0.00746825410931548,0.00528502254562805,0.012444905446992
"Female",13,41,0.00672280890219988,0.00449588979001246,0.0117145847778946
"Female",13,42,0.00631465315214251,0.0038314469115339,0.0106481221428612
"Female",13,43,0.00571733657122255,0.00322945132069709,0.00957540305506481
"Female",13,44,0.00523449969889066,0.00268880960686319,0.00840813827479749
"Female",13,45,0.0047126210321976,0.0023290164633359,0.00820408974538201
"Female",13,46,0.00409552262333084,0.00193684951529108,0.00870404431527102
"Female",13,47,0.00386460777151287,0.00147494935318291,0.00952313609087148
"Female",13,48,0.00329410841516178,0.00103425397759021,0.0109524327543694
"Female",13,49,0.00266073927362135,0.000490051874932464,0.0127059117943606
"Female",14,15,0.000804739412506234,2.59927419349189e-05,0.00206145731622731
"Female",14,16,0.00200715839173741,0.000805794987705387,0.00358641848380657
"Female",14,17,0.00366388247030895,0.00224786485731518,0.00540318449883473
"Female",14,18,0.00546245953141744,0.0039335112950018,0.00741871383925122
"Female",14,19,0.00727741292642265,0.00567991360988973,0.00945381778957753
"Female",14,20,0.0088624252410847,0.00682173965424156,0.0115715880396254
"Female",14,21,0.00984507654116522,0.00781747420284184,0.0131624856647454
"Female",14,22,0.0109284482409441,0.00858083012813978,0.0143896921000094
"Female",14,23,0.0114923584883766,0.00911212251583423,0.0151258149964626
"Female",14,24,0.0115334841240097,0.00874163447969152,0.0150761523839603
"Female",14,25,0.0110503589337095,0.00754632299389588,0.0145693189503492
"Female",14,26,0.0104130327166412,0.00671760856581221,0.0137561502003635
"Female",14,27,0.00946337290119703,0.00624850169938954,0.0124311231071753
"Female",14,28,0.0083573976952924,0.00530040045762143,0.0112619579559318
"Female",14,29,0.00791686739171722,0.00488078023001439,0.0105810000978504
"Female",14,30,0.0071276791021695,0.0046368518497839,0.00999309774429044
"Female",14,31,0.00652921756615509,0.00424819942172948,0.00932925460854207
"Female",14,32,0.00612232070865496,0.00393816447815565,0.00862786828429845
"Female",14,33,0.00564183210569436,0.0033981305564285,0.00775538865753831
"Female",14,34,0.00512490989531627,0.00266049587173107,0.00701659657661469
"Female",14,35,0.00470004518185474,0.00206253237491703,0.00654325149972119
"Female",14,36,0.00404923253554166,0.00150652720254529,0.00631286952009212
"Female",14,37,0.00363317529868439,0.00118034843793182,0.00579026033265579
"Female",14,38,0.00350474886046257,0.00112673417210972,0.00565918165993023
"Female",14,39,0.00346705314007941,0.00118219256710803,0.0059284579025989
"Female",14,40,0.00361490180731084,0.00141869162665598,0.00587473660083294
"Female",14,41,0.00403736106344545,0.00188504854206691,0.00647556862881855
"Female",14,42,0.00474046038450504,0.00238027841240797,0.00747519953133174
"Female",14,43,0.00577008941132258,0.0029922190388726,0.00870707078626579
"Female",14,44,0.00707886413571005,0.00419250450849195,0.0103037315461448
"Female",14,45,0.00912219326810139,0.00548366142212805,0.013220982846872
"Female",14,46,0.0116878173159851,0.00682798717668187,0.0163254590815308
"Female",14,47,0.0144849246227727,0.00903365112281347,0.0207728505718726
"Female",14,48,0.0187555667005132,0.0108421842576646,0.0265478526015425
"Female",14,49,0.0236596442495747,0.0136516313788004,0.0350735642195347
"Female",15,15,0.00410223566878485,0.000946369283858366,0.008546743377269
"Female",15,16,0.00598405555885495,0.00268754029716925,0.00994753778474943
"Female",15,17,0.0077843630678362,0.00485530194929156,0.0113362782214368
"Female",15,18,0.00952861498832994,0.00712164522214988,0.0126716437632135
"Female",15,19,0.0111721028085179,0.00900009045184065,0.0138100062683311
"Female",15,20,0.0123377069015239,0.0107222443829562,0.0148127815120952
"Female",15,21,0.0133511578352341,0.0119285834825527,0.0160043891568114
"Female",15,22,0.0140842677707018,0.012645735749023,0.0170746430010686
"Female",15,23,0.0147103329333035,0.013277711003719,0.0176813298193271
"Female",15,24,0.0148696598498145,0.0133955784413022,0.017887090557362
"Female",15,25,0.0147447283532339,0.0128898042987864,0.0176672106541461
"Female",15,26,0.0142977868278872,0.0122551730993526,0.0169900900794337
"Female",15,27,0.0133849147523903,0.0111635309728656,0.0154391491971557
"Female",15,28,0.0119665398898767,0.00999580211845103,0.0139692909971244
"Female",15,29,0.0106260856765504,0.00872933542230637,0.012344314699086
"Female",15,30,0.00886926448439631,0.00734855942453541,0.0105981184058858
"Female",15,31,0.00731473095729531,0.00549684325668282,0.00919932718249166
"Female",15,32,0.00614733984099512,0.00417643477910081,0.00816124949642787
"Female",15,33,0.00524398029948416,0.00330727283944629,0.00735956844835559
"Female",15,34,0.00452814810683772,0.00250065588193097,0.00679457354749433
"Female",15,35,0.00392135942830682,0.00198512260567404,0.00615550461876135
"Female",15,36,0.00349129512394364,0.00170862908442763,0.00547143966986828
"Female",15,37,0.00313454274865455,0.00152579672391596,0.0049962040236441
"Female",15,38,0.00276887496847457,0.00142808880820879,0.00459622949756407
"Female",15,39,0.00241690825689431,0.00134780243355053,0.00413373106472371
"Female",15,40,0.00217770080424021,0.00131308851333166,0.00377773274807278
"Female",15,41,0.00206950036947243,0.0012822802828405,0.00344143112816644
"Female",15,42,0.00198455095295841,0.00126111511439524,0.00324397308791677
"Female",15,43,0.00197949061019903,0.00114498050334388,0.00315302846798175
"Female",15,44,0.00197495134245979,0.00115308946280275,0.0030859278124234
"Female",15,45,0.00203965363671592,0.0011315504296245,0.00328000477272193
"Female",15,46,0.00211588686610072,0.0011174384687782,0.00363857147328348
"Female",15,47,0.00214793652410552,0.00094970084895328,0.00421377848426018
"Female",15,48,0.00223711761603501,0.000720520585310908,0.00515510827516558
"Female",15,49,0.00228107750392659,0.000679551735528359,0.00636027296520564
"Female",16,15,9.11187431789162e-05,1.81584718954642e-08,0.000403995578875939
"Female",16,16,0.000863009923621831,0.000126440387482926,0.00165977516808026
"Female",16,17,0.00241608794714817,0.00113064057210769,0.00361852924393021
"Female",16,18,0.0044355258202805,0.00280689495746279,0.00592236255963502
"Female",16,19,0.00665404753198731,0.00484547254652889,0.00847634968497686
"Female",16,20,0.00876600973556416,0.00692921850567986,0.0107422948335467
"Female",16,21,0.0108724483391057,0.00879285110024633,0.0126852057712185
"Female",16,22,0.0124926107838138,0.0100584107304343,0.0143390976765555
"Female",16,23,0.013630916655628,0.0111006597681284,0.0158484667632172
"Female",16,24,0.0142444183274385,0.0116489908894466,0.0161481505068348
"Female",16,25,0.0142389596011003,0.0117627241188495,0.0159698126951552
"Female",16,26,0.0138141346154805,0.0115573483230506,0.0156284785394603
"Female",16,27,0.0124691019616247,0.0100964564927009,0.0146728896056781
"Female",16,28,0.0109250075326981,0.00833889132144878,0.0133967666550133
"Female",16,29,0.0100312410835544,0.00739783288679828,0.0121405803255314
"Female",16,30,0.00887610134685068,0.00656124868064925,0.0107516019471477
"Female",16,31,0.00776863896131899,0.00544630968071454,0.010058583316266
"Female",16,32,0.00691834828580565,0.00465914670454637,0.00941246709508018
"Female",16,33,0.00629242220647879,0.00425379482781264,0.00888533966859823
"Female",16,34,0.00568210932260459,0.00393329449373929,0.00805038345592259
"Female",16,35,0.00506670692040579,0.00333078738264127,0.00709322906165214
"Female",16,36,0.00435214032168364,0.00285796826586717,0.00590236810964726
"Female",16,37,0.00376800012546575,0.00252123063927734,0.00552947385450806
"Female",16,38,0.00315433639050735,0.00201822370732889,0.00490444873154743
"Female",16,39,0.0026189083827876,0.00159716321279379,0.0046691822881469
"Female",16,40,0.00217743449779898,0.00130987024092704,0.00427375762891889
"Female",16,41,0.00189363874459393,0.00114030218134609,0.00373731643953024
"Female",16,42,0.00176992685743987,0.00108061019623597,0.00332076290367196
"Female",16,43,0.00171861060646389,0.00110104162253774,0.00306059216969332
"Female",16,44,0.00175353309504291,0.00113993696656339,0.0031884517477695
"Female",16,45,0.00191730893670992,0.00116534928019487,0.00349319819408463
"Female",16,46,0.00223114202379548,0.0012746608392987,0.00422483729827822
"Female",16,47,0.0025219768758214,0.00140260513676343,0.00462326297356691
"Female",16,48,0.00301727747890139,0.00162698600874863,0.00552205353854155
"Female",16,49,0.00387479931503701,0.00185572207656403,0.00732780667918182
"Female",17,15,0.000687472082390352,4.13802317355395e-06,0.00306950296226694
"Female",17,16,0.00120313088395507,0.00019932142497917,0.00323300520179917
"Female",17,17,0.00165285423454994,0.000441282232425757,0.00354376970548443
"Female",17,18,0.00203114075918736,0.00082276083330286,0.00394403815147797
"Female",17,19,0.00254874247328201,0.00136999508528581,0.0042151026092685
"Female",17,20,0.00311528887805899,0.00197697873943737,0.00456031981138567
"Female",17,21,0.00376903526762187,0.00244775982690622,0.00501528746536346
"Female",17,22,0.00443258852230913,0.00286836333119738,0.00585746317019406
"Female",17,23,0.0049251524753642,0.00329390081719261,0.00658457497749304
"Female",17,24,0.00534022516556935,0.00370486987065351,0.00710419357875211
"Female",17,25,0.00584903772065453,0.00418948284824369,0.00771095143398634
"Female",17,26,0.00639435314056236,0.00466360625227764,0.00834069849839388
"Female",17,27,0.00690707558136203,0.00519471684923394,0.00862917092623581
"Female",17,28,0.00744879543447879,0.00569280811355094,0.008868723770538
"Female",17,29,0.00787531673100363,0.00586380723985119,0.00900396072222459
"Female",17,30,0.00791124039295539,0.00572013769982669,0.00908278898534429
"Female",17,31,0.00793249208444827,0.00542794437045848,0.00925860893875557
"Female",17,32,0.00792543720625214,0.00528096855370627,0.00921301785685266
"Female",17,33,0.00767657300219294,0.00540293114739495,0.00903760402680955
"Female",17,34,0.00750982742448098,0.0056908145163911,0.0090898035580739
"Female",17,35,0.00697154671107405,0.00551922903357635,0.00870154414463865
"Female",17,36,0.00658548732141885,0.00518557014488263,0.00824325369292579
"Female",17,37,0.00612326451509107,0.00484668401187064,0.00758702114942854
"Female",17,38,0.00569250900841855,0.00446597754834008,0.00696337173174645
"Female",17,39,0.0052458806957009,0.00387264890976229,0.00629882271145732
"Female",17,40,0.00465353953475274,0.00334267160103977,0.00579081073148295
"Female",17,41,0.0041213922036408,0.00295065448517311,0.00533298280152309
"Female",17,42,0.00364485840238289,0.00254998663970768,0.00489410308668699
"Female",17,43,0.00321191178855381,0.0022072149058222,0.00447566423148649
"Female",17,44,0.00283708062352099,0.00190948625206391,0.00415624100391476
"Female",17,45,0.00250939581821874,0.00164774127133619,0.00381972570224524
"Female",17,46,0.00218456089407305,0.00124096963409053,0.00374859037619895
"Female",17,47,0.00193072944759531,0.000787989195687548,0.00363612654528178
"Female",17,48,0.00170625193126819,0.00041832902608325,0.00391304119084787
"Female",17,49,0.00144670396301326,0.000154914675782983,0.00442615148366371
"Female",18,15,0.000182016897417676,2.6841576074737e-06,0.00129605280545584
"Female",18,16,0.000389848963206943,1.78728998808415e-06,0.00192118038649935
"Female",18,17,0.000928029239008511,0.000253085578998803,0.00247119809905683
"Female",18,18,0.00171406030915063,0.000797936547692164,0.00303112737064381
"Female",18,19,0.00256588993355127,0.00154989444525778,0.00378618081834804
"Female",18,20,0.00336010057203889,0.00238500515859151,0.00472098040458275
"Female",18,21,0.00407086951888633,0.00325408471576974,0.00528930800887314
"Female",18,22,0.00479911802804201,0.0039890134220144,0.00590303823776418
"Female",18,23,0.00551138012393627,0.00446633578574547,0.00656414746619991
"Female",18,24,0.00595635891415962,0.0048094716615788,0.00707622147620509
"Female",18,25,0.00612448146826609,0.00493437025984654,0.00714268149498821
"Female",18,26,0.00628688292442692,0.00502896415456004,0.00733083272359344
"Female",18,27,0.00630515909433847,0.00522212153251112,0.00783782820627178
"Female",18,28,0.00644735373902865,0.00512618131333078,0.00828766402841524
"Female",18,29,0.00669336335745075,0.00530366630885631,0.00874456362861728
"Female",18,30,0.00692229618589061,0.00557761391135479,0.00907100012016183
"Female",18,31,0.00708435294918795,0.00567425212456705,0.00938688606152304
"Female",18,32,0.00714494382762974,0.00584679192551962,0.00952690484046265
"Female",18,33,0.00715073098087543,0.00598183398471768,0.00939490706381005
"Female",18,34,0.00711749133420644,0.00587160853841842,0.00926121454144023
"Female",18,35,0.00709299543255143,0.00554589104705234,0.00895282695042305
"Female",18,36,0.00713037327485858,0.0053839938068628,0.00863647334860933
"Female",18,37,0.00698309660487838,0.00522181177596894,0.00837402792237873
"Female",18,38,0.00645172681680004,0.00474202741050669,0.00771874146719392
"Female",18,39,0.00578740206787031,0.00417720322723683,0.0071102281880231
"Female",18,40,0.0048173171689357,0.00358958668788401,0.00651571075840365
"Female",18,41,0.00394843718017901,0.0030224538004031,0.00568760969510995
"Female",18,42,0.0031637491961255,0.0022813638328955,0.00475895807215545
"Female",18,43,0.00233436131377548,0.00152230823995561,0.00387657508679523
"Female",18,44,0.00159116266114464,0.000867163460878189,0.00319593534886343
"Female",18,45,0.000923055377616462,0.000369537572864157,0.00236967197184485
"Female",18,46,0.000439580524437101,5.88066846532604e-05,0.0016534671254376
"Female",18,47,0.000103424538580053,1.05055791197363e-06,0.00141758265716976
"Female",18,48,8.49000716808075e-05,1.38899427557908e-06,0.00128608688369502
"Female",18,49,0.000243151091767203,1.15047040953464e-06,0.00157503019503696
"Male",10,15,0.000648281676244559,1.16504699472795e-05,0.00427835502086545
"Male",10,16,0.000204444582005793,4.33590599157853e-07,0.00125363784325883
"Male",10,17,0.000272257837141141,7.44179617115027e-08,0.00172538577591223
"Male",10,18,0.00128517780822727,0.000446044663591937,0.00336395909698291
"Male",10,19,0.00306426862122348,0.00183656585902416,0.0053739584850554
"Male",10,20,0.00574719453312376,0.00339654363621892,0.00774992474102345
"Male",10,21,0.00830928686222664,0.00554871664829048,0.0104685645558571
"Male",10,22,0.0108891503686399,0.00757098148011252,0.0130688750731116
"Male",10,23,0.0132615055609777,0.00947204298702737,0.0159212088060493
"Male",10,24,0.015598557906363,0.0112940659909558,0.0186895254228023
"Male",10,25,0.0176353302337274,0.0135703072688803,0.0208841989354025
"Male",10,26,0.018941613483518,0.015590373208187,0.0226351193965232
"Male",10,27,0.0188863042410271,0.0159061237160651,0.0226525747027942
"Male",10,28,0.0183942068968565,0.0154665722333273,0.0219877513560436
"Male",10,29,0.0167529022463714,0.013857812878477,0.0208419531261119
"Male",10,30,0.0143613900769834,0.011570046668682,0.0190699751368885
"Male",10,31,0.01171843168443,0.00865655475839795,0.0175319146164374
"Male",10,32,0.00996512116247828,0.00681617598534848,0.0154993198497625
"Male",10,33,0.00838339357507842,0.00515218857095896,0.0139295157439595
"Male",10,34,0.00680044671037161,0.00341864621785399,0.012096766725974
"Male",10,35,0.00563433049407906,0.00264371859555625,0.0105405257815207
"Male",10,36,0.0054379071053265,0.00255433855479668,0.0098637673526615
"Male",10,37,0.00558450834903616,0.00251010874028469,0.00898921944327626
"Male",10,38,0.00555676771782315,0.00263645321043952,0.00840065496441079
"Male",10,39,0.00574021570621787,0.00298587886639908,0.00843224624545543
"Male",10,40,0.00576506140629422,0.0032765837610243,0.00844441979340587
"Male",10,41,0.0054487987782448,0.00340289414063217,0.00851179192831222
"Male",10,42,0.00508433467302723,0.0033267608015255,0.00827057469844328
"Male",10,43,0.00432501800038355,0.00270146790158224,0.00801940205486532
"Male",10,44,0.00365875686558369,0.00205233676779423,0.00802019458783831
"Male",10,45,0.00315927207491629,0.00116651899734655,0.00760834297584969
"Male",10,46,0.00252464663833608,0.000462463481054201,0.00734973689805137
"Male",10,47,0.00188799893903164,5.61442626455826e-05,0.00731295191959089
"Male",10,48,0.00113390700696918,5.35566346175303e-06,0.00714045379246309
"Male",10,49,0.000797578470450294,6.11394847482071e-06,0.00694446601899199
"Male",11,15,0.000172969930396027,4.75158471034717e-06,0.000949559603698768
"Male",11,16,0.000149988359957377,1.91347450991659e-07,0.00102769782110738
"Male",11,17,0.00119243064248271,0.000432304674273134,0.00271950162881399
"Male",11,18,0.00300728665975248,0.00171957860972092,0.00486229936412338
"Male",11,19,0.00519743122484722,0.00343543402734592,0.00732512521080477
"Male",11,20,0.00759731746280632,0.00543728084309475,0.00982956344305051
"Male",11,21,0.0101669330035157,0.00748516420055114,0.0122565018777368
"Male",11,22,0.0124750250247897,0.00933591324479314,0.0147631766123143
"Male",11,23,0.0144378712611875,0.0109403608908867,0.0169514595180818
"Male",11,24,0.0159078760396736,0.012419974285753,0.0186589501922522
"Male",11,25,0.0168246103741619,0.0128803303927431,0.0197585823215762
"Male",11,26,0.0170523665567959,0.0131470832647089,0.0200881428268701
"Male",11,27,0.016572927801374,0.0129435932312158,0.0193215697385025
"Male",11,28,0.015409870998108,0.0119921916843897,0.0183284466937192
"Male",11,29,0.0139420863243179,0.0107427151221946,0.0171658406804231
"Male",11,30,0.0116851144270471,0.00874279011101392,0.0151254476734304
"Male",11,31,0.00976162298793578,0.006934459171659,0.0134134227930276
"Male",11,32,0.00876434356235634,0.00593461461793482,0.0120024934509912
"Male",11,33,0.00818054483069495,0.00537558782529992,0.0110861760847954
"Male",11,34,0.00769490794678936,0.00482534185748431,0.0101724789300286
"Male",11,35,0.00706229592363513,0.0044416950984127,0.0096408882249825
"Male",11,36,0.00671605165189329,0.00407919280124549,0.00997683893864721
"Male",11,37,0.00654383451656128,0.00380217912108845,0.0103697257989194
"Male",11,38,0.00627828603367161,0.00344231753428688,0.0100480812937489
"Male",11,39,0.00613714613075151,0.00309966852596213,0.00978578322126305
"Male",11,40,0.00556774025377909,0.00276349780689271,0.00920841916090819
"Male",11,41,0.00486510375423094,0.00225747704938063,0.0081986918697158
"Male",11,42,0.00400036163919371,0.00158952739319021,0.00700393439468056
"Male",11,43,0.0030132538535875,0.00108897131163605,0.00598992518599612
"Male",11,44,0.00218319455777743,0.000667440500871767,0.00479451082109944
"Male",11,45,0.00146927715696322,0.000305474241977539,0.00363503819435625
"Male",11,46,0.000602137984376255,5.19479101092384e-05,0.00259068242278368
"Male",11,47,0.000129583631441944,6.7017806239936e-08,0.00171633916474808
"Male",11,48,0.000248145416931796,4.41225541785655e-06,0.00129075770245071
"Male",11,49,0.000464003568166367,9.18564961549159e-06,0.00222234896117616
"Male",12,15,0.000433043669291407,1.59435851409768e-07,0.00309706378779918
"Male",12,16,0.00123070272251369,0.000209376318918962,0.00384300900873705
"Male",12,17,0.00211596102631892,0.000840161709595133,0.00463821285709153
"Male",12,18,0.00330463780207647,0.0017324801013231,0.00552735548045119
"Male",12,19,0.00460897206115947,0.00283666066097011,0.00642262118490805
"Male",12,20,0.00595274064962726,0.00402268492858096,0.0073566682856917
"Male",12,21,0.00719170352387702,0.00506302481309803,0.00894504920802765
"Male",12,22,0.00840178221592408,0.00595289941232086,0.0105347349168935
"Male",12,23,0.00967297158782076,0.00684377477855504,0.0121048666828808
"Male",12,24,0.0109888488447681,0.00767246370944855,0.0133902742159568
"Male",12,25,0.011866756228829,0.00831789426239066,0.0143741133940373
"Male",12,26,0.012827760026186,0.00902347914249,0.0152857880538077
"Male",12,27,0.0138550927456135,0.010445642349473,0.0163740020890611
