"AGEYRS","SEX","COMM","ROUND","PROP_UNSUPPRESSED_EMPIRICAL","PROP_ART_COVERAGE_EMPIRICAL","SUPPRESSION_RATE_EMPIRICAL","PROP_ART_COVERAGE_CL","PROP_ART_COVERAGE_CU","PROP_ART_COVERAGE_M","PROP_DIAGNOSED_CL","PROP_DIAGNOSED_CU","PROP_DIAGNOSED_M","PROP_SUPPRESSED_CL","PROP_SUPPRESSED_CU","PROP_SUPPRESSED_M","PROP_UNSUPPRESSED_CL","PROP_UNSUPPRESSED_CU","PROP_UNSUPPRESSED_M","SUPPRESSION_RATE_CL","SUPPRESSION_RATE_CU","SUPPRESSION_RATE_M"
34,"F","inland","R013",NA,0.375,NA,0.268129540573947,0.382091411091643,0.321595599758797,1,1,1,0.4660138059312,0.541532021332398,0.501443738379946,0.458467978667602,0.5339861940688,0.498556261620054,1.41728394958518,1.73801739851016,1.55923693842869
34,"F","inland","R014",NA,0.4,NA,0.289400321940663,0.388387886361713,0.334818413962556,1,1,1,0.480109147133537,0.545704457021224,0.510205996552029,0.454295542978776,0.519890852866463,0.489794003447971,1.4050501487349,1.65897932227989,1.52382896390472
34,"F","inland","R015",0.2727273,0.5423729,0.9166667,0.443659223127078,0.677884751341395,0.553873055066747,1,1,1,0.424341462343846,0.636647169320593,0.525638379434628,0.363352830679407,0.575658537656154,0.474361620565372,0.885101876331566,1,0.948861684904415
34,"F","inland","R016",0.2542373,0.8135593,0.9166667,0.718581764594578,0.783801823096811,0.750368640756154,1,1,1,0.674955176115805,0.74813557219508,0.711853413620305,0.25186442780492,0.325044823884195,0.288146586379695,0.885101876331566,1,0.948861684904415
34,"F","inland","R017",0.2916667,0.75,0.9444444,0.810987468584487,0.875294059214349,0.846849892543684,1,1,1,0.722562497591897,0.823563875046197,0.786814547103273,0.176436124953803,0.277437502408103,0.213185452896727,0.84815743351001,0.990520148633316,0.928325085365135
34,"F","inland","R018",0.1956522,0.8913043,0.902439,0.869483720802199,0.929016762852885,0.904752309778616,1,1,1,0.813957896674105,0.88760840572952,0.857821937208303,0.11239159427048,0.186042103325895,0.142178062791697,0.894587184001038,1,0.948932496416784
35,"F","inland","R010",NA,0.2916667,NA,0.165505815062484,0.291345534154088,0.220514948892621,1,1,1,0.406926956690282,0.48909294218778,0.442844707660679,0.51090705781222,0.593073043309718,0.557155292339321,1.67873842887318,2.45868676298018,2.00822987239418
35,"F","fishing","R015",0.5581395,0.5116279,0.9615385,0.434521409822332,0.568200387608935,0.493728632802499,1,1,1,0.419604289894052,0.515749527193022,0.466568091554743,0.484250472806978,0.580395710105948,0.533431908445257,0.85616925309732,1,0.94648128935974
35,"F","fishing","R016",0.2647059,0.7647059,0.9615385,0.663612996595051,0.748027266831305,0.702943115251928,1,1,1,0.613384967473243,0.714091439689298,0.663872423732325,0.285908560310702,0.386615032526757,0.336127576267675,0.85616925309732,1,0.94648128935974
35,"F","fishing","R017",0.2222222,0.8333333,0.9333333,0.827841992463721,0.891302954648569,0.860865113538365,1,1,1,0.762151409631087,0.839666840738807,0.804056905661712,0.160333159261193,0.237848590368913,0.195943094338288,0.874761241223884,0.991301616474766,0.933807132024423
35,"F","fishing","R018",0.1842105,0.8684211,0.9393939,0.923608030715936,0.964316960775805,0.94585828071592,1,1,1,0.856633896421973,0.915070172075314,0.888823101541651,0.0849298279246854,0.143366103578027,0.111176898458349,0.901801846405122,0.975462047121051,0.939564939684933
35,"F","inland","R011",NA,0.2916667,NA,0.165505815062484,0.291345534154088,0.220514948892621,1,1,1,0.406926956690282,0.48909294218778,0.442844707660679,0.51090705781222,0.593073043309718,0.557155292339321,1.67873842887318,2.45868676298018,2.00822987239418
35,"F","inland","R012",NA,0.1666667,NA,0.211802109844653,0.323940365948373,0.263645274706194,1,1,1,0.43715573273269,0.510375463285535,0.471006290910247,0.489624536714465,0.56284426726731,0.528993709089753,1.57552295553732,2.06398195491963,1.78651520094355
35,"F","inland","R013",NA,0.3428571,NA,0.297435326911296,0.415935727417352,0.353579321238401,1,1,1,0.493069221116115,0.570443060311835,0.529727969696874,0.429556939688165,0.506930778883885,0.470272030303126,1.37146927917872,1.65773590665251,1.49818707710507
